Date,Indonesia.1,India,Thailand,South_Africa,Hungary,Mexico,Poland
26/6/2019,7.77,75.79,-67.77,-24.236,468.0753815,285.1630512,-266.0529405
27/6/2019,189.57,-190.44,-117.55,-133.397,-10.7137839,-332.9248899,-36.11541959
28/6/2019,121.77,270.71,27.79,147.327,89.86272439,85.62703858,521.5577526
1/7/2019,82.99,75.93,216.8,-59.626,-92.74643954,-488.3072885,425.2047655
2/7/2019,81.29,184.84,254.83,-56.183,169.3920335,82.72705322,-1.726568943
3/7/2019,-45.28,-106.48,-128.73,-143.378,166.0134378,109.7034431,-61.95819816
5/7/2019,658.9,287.79,1.43,-17.766,-217.9469419,-614.1305777,-1198.120579
8/7/2019,43.23,193.54,-283.97,-129.951,-58.99623502,-36.79852806,-343.2753623
9/7/2019,62.95,272.96,-150.11,27.252,4.647800041,-217.4877709,395.0064289
10/7/2019,-117.77,-75.16,11.91,-67.042,155.9227127,482.3035205,16.43546601
11/7/2019,9.24,87.91,-111.82,-87.344,33.21937912,-240.9733289,258.7748213
12/7/2019,-26.43,95.14,-29.52,-103.775,-140.5747484,-251.507412,381.5597033
15/7/2019,130.56,152.96,-269.78,-17.058,-29.63578452,194.7702912,-859.1544458
16/7/2019,71.66,114.94,0,-47.565,-69.58585581,-191.7558595,77.89687138
17/7/2019,176.21,-88.46,-118.07,24.34,259.2719898,411.0760257,-500.1816841
18/7/2019,435.69,-147.34,-29.34,29.712,-281.8436624,-1263.296258,-80.63678057
19/7/2019,-58.15,105.69,-3.37,-72.557,1.311973484,416.541867,433.9827868
22/7/2019,-23.67,-76.7,-227.62,2.946,203.8721235,-265.4435342,-333.7546841
23/7/2019,92.97,9.07,-37.39,-29.375,190.1813206,128.1088691,-20.38852768
24/7/2019,105.89,139.02,-28.07,57.119,-117.639003,11.69952677,240.0702067
25/7/2019,-28.58,4.78,25.62,-60.204,148.5036895,354.4768273,-767.9633508
26/7/2019,56.45,-191.88,-8.12,-106.928,23.5922925,233.6433881,-116.621963
29/7/2019,105.51,-17.48,0,-122.077,-114.0565525,-65.5216552,242.1696765
30/7/2019,-14.25,36.98,49.23,101.758,145.3963498,-17.10137021,351.9923163
31/7/2019,-115.52,123.53,-24.96,15.003,-27.48055301,96.7202841,150.7592583
1/8/2019,419.28,-159.15,136.25,-370.411,-270.1063758,-601.2181306,-371.3851777
2/8/2019,28.1,144.64,2.61,-254.308,-166.446051,-345.6206875,203.1697315
5/8/2019,-99.52,-15.03,47.54,-50.914,99.06080757,-143.0858005,-119.9922209
6/8/2019,-209.69,-44,-12.31,15.047,-63.91781011,138.0212191,-102.1020943
7/8/2019,-317.1,153.26,157.88,-0.854,276.6746822,-92.60815746,-173.8311217
8/8/2019,-267.69,72.24,-64.62,-126.476,70.36232634,68.31143006,41.52139051
9/8/2019,-69.47,11.76,-20.44,0,-21.17078225,241.380909,-55.36130536
12/8/2019,-32.89,0,0,-85.394,-164.4072486,268.5371764,-44.42487503
13/8/2019,99.46,-54.05,-90.24,-102.714,-76.36778116,129.023601,-96.45830648
14/8/2019,-57.25,64.83,-32.78,-289.22,-158.1685032,-236.7907459,298.2068507
15/8/2019,14.74,0,-144.11,-82.213,-49.5343363,-362.7981457,0
16/8/2019,-71.79,79.37,-53.97,25.985,149.0874291,89.26981866,-61.59583163
19/8/2019,75.71,214.46,-82.59,6.046,0,234.0473733,-23.07575181
20/8/2019,38.58,264.72,-264.5,133.876,0,-403.4722082,322.9167728
21/8/2019,18.29,55.8,-242.83,64.801,0,726.4996342,-187.9509471
22/8/2019,94.84,362.95,-173.89,-73.333,-66.17150574,172.6181171,-276.488239
23/8/2019,-7.7,-162.61,-103.52,7.144,355.630104,28.26035669,-556.8384564
26/8/2019,63.13,45.01,60.1,-50.952,-393.3281614,111.9034118,344.3010917
27/8/2019,236.23,358.38,-20.02,-20.822,125.6352438,-325.0519152,-185.1994526
28/8/2019,-19.67,15.83,-2.53,-90.39,158.470312,91.1455096,-378.3220664
29/8/2019,8.45,102.17,55.63,-53.086,-278.7710988,-298.3888985,168.618804
30/8/2019,-182.77,82.65,-196.33,200.553,137.9481907,-735.9318148,789.5387935
3/9/2019,117.74,254.85,17.17,163.487,-20.82086077,-1094.95081,-185.2863169
4/9/2019,16.29,-24.68,4.55,92.637,-50.47054489,223.7231755,-158.7288265
5/9/2019,-38.26,103.79,38.81,-291.195,210.7798856,-425.9361526,227.8503533
6/9/2019,-7.11,89.75,-173.76,-91.494,-202.018177,711.3309168,263.0585722
9/9/2019,74.15,37.98,-43.54,35.564,-96.09850766,255.1513077,-79.22935686
10/9/2019,85.45,0,-47.04,6.545,-38.51531292,-436.8277157,-375.4856473
11/9/2019,101.09,-19.64,18.36,86.336,190.1907537,-99.5930167,61.80388177
12/9/2019,343.2,13.52,52.98,-5.329,-236.7029239,-159.0528889,40.96382468
13/9/2019,230.48,-49.39,425.15,30.193,20.82428051,26.84709011,33.25138921
16/9/2019,-120.75,-298.56,-45.96,-151.405,-54.90754855,0,20.28911867
17/9/2019,213.14,-55.05,-181.8,-48.04,127.4815749,-78.55512287,-214.5006001
18/9/2019,7.12,14.29,-117.18,25.232,30.05799503,-299.6293299,-84.97776648
19/9/2019,17.01,41.07,-101.88,9.189,120.8367923,802.8105308,-114.0296458
20/9/2019,171.91,68.44,-80.05,-97.9,91.29014159,171.9545431,53.99435854
23/9/2019,-67.5,-60.97,-24.16,-67.858,-25.12958467,86.29230556,31.05097136
24/9/2019,90.62,-26.66,-109.59,0,182.4395721,35.48305813,211.1158647
25/9/2019,-103.82,10.33,-47.96,-52.464,50.42897374,-34.95931635,-399.7553181
26/9/2019,223.44,-205.65,35.15,92.699,-100.1334679,-556.4451765,72.12914789
27/9/2019,-21.15,-120.62,9.68,19.416,21.20026093,243.8603262,196.7625989
30/9/2019,96.63,-46.6,114.16,49.835,21.87072837,236.7439598,-61.07827735
1/10/2019,16.88,-79.14,41.93,3.52,-56.8644703,-923.1917759,-241.7145426
2/10/2019,19.71,0,-116.92,25.021,224.8301218,-407.2827943,255.4784707
3/10/2019,88.36,-12.19,-109.92,26.145,-130.0617141,-452.8363327,130.4803361
4/10/2019,-26.88,109.01,-6.13,-32.954,124.9711097,492.8079858,-133.4298928
7/10/2019,-74.06,50.37,-28.44,29.952,-134.9368255,-427.2775107,296.709509
8/10/2019,66.9,0,33.1,-63.876,-250.8526827,685.7704791,-23.15722792
9/10/2019,40.25,-87.24,20.7,-106.633,201.1818779,-177.5622618,-4.70955621
10/10/2019,181.93,-111.79,-2.73,-93.519,-63.56044539,496.51662,14.33313756
11/10/2019,-20.55,169.02,50.98,-14.323,-110.5091731,-488.0800803,-108.5747987
15/10/2019,-47.3,-62.83,-95.75,71.233,185.4177047,-93.24033554,-104.2625395
16/10/2019,141.74,53.78,5.19,-85.54,58.57085775,108.1193688,-198.1442713
17/10/2019,175.19,39.73,-41.55,40.658,30.64207237,60.11136751,-125.9754767
18/10/2019,149.3,44.84,-37.45,154.119,-228.4354752,-17.1730446,144.4017964
21/10/2019,63.98,0,98.84,125.781,-83.00662431,-396.0892979,-128.4638436
22/10/2019,66.41,44.92,80.05,79.78,157.0231175,246.9774122,-45.91270358
23/10/2019,180.79,-87.06,0,156.792,0,39.2864616,80.87894339
24/10/2019,557.4,-54.01,-62.14,47.317,30.41748162,1.358716953,-89.50796699
25/10/2019,226.71,202.18,-5.9,-99.036,162.9035519,446.2641703,-420.6552707
28/10/2019,250.54,0,-23.33,100.748,79.20825579,-261.8283001,-23.27653385
29/10/2019,28.48,285.26,10.97,21.047,79.18056538,395.6522194,98.41509434
30/10/2019,60.5,67.35,56.22,-199.003,-30.77287654,-489.9253242,-256.8290128
31/10/2019,-22.02,149.21,13.11,-18.27,-57.38622866,128.4237672,-152.5306187
1/11/2019,134.96,233.59,29.54,222.688,0,170.8324618,0
4/11/2019,130.53,146.84,-24.63,209.078,-64.02243319,131.4451138,76.29218171
5/11/2019,-52.15,31.35,2.99,-2.116,129.8575346,20.58460272,132.1259802
6/11/2019,189.27,387.07,-8.93,-158.712,-107.369123,325.7752636,-116.7410367
7/11/2019,332.89,-146.71,-35.96,-158.032,-52.08091142,-1243.826338,35.2600706
8/11/2019,102.75,-23.81,-17.15,53.174,-18.72708657,-261.0334537,-177.1623437
12/11/2019,-9.93,0,-38.92,173.671,5.097175178,532.9012419,-333.7208106
13/11/2019,73.65,-136.34,-5.32,11.21,115.3909519,-140.4186729,-217.6364989
14/11/2019,18.42,-14.26,-11.87,206.6,-128.5855589,396.3936921,-183.42938
15/11/2019,-50.49,-79.5,-28.91,-94.679,-19.67970943,-722.769696,227.2403009
18/11/2019,-63.14,-125.24,-92.21,34.127,-99.16155014,0,79.31727943
19/11/2019,-85.13,-51.66,-53.76,62.864,82.8646544,-78.83581472,5.331196029
20/11/2019,-33.33,-339.06,128.46,-63.85,-27.38861961,79.68802984,156.8430281
21/11/2019,112.82,-44.92,35.69,56.719,-56.81404808,-490.0949236,13.01472102
22/11/2019,74.42,56.84,4.51,44.79,70.93226199,-40.56543887,45.91959773
25/11/2019,-23.42,-50.91,-92.53,-296.971,37.87878788,-166.7806652,6.36547677
26/11/2019,80.17,-170.27,-52.87,-130.354,-22.66539837,205.5422637,-87.92185179
27/11/2019,-29.8,70.99,2.93,-22.213,-413.3690889,-75.43401444,-113.8609566
29/11/2019,-26.21,26.63,79.72,-75.289,-61.4173747,-501.7869761,104.3100807
2/12/2019,16.29,4.11,12.42,-71.647,-147.8083928,-35.09220003,-332.7830311
3/12/2019,-33.31,167.7,168.02,105.106,135.4114463,390.8163526,-87.78001966
4/12/2019,-55.34,6.58,96.48,143.595,49.08878114,1260.799094,37.38090307
5/12/2019,49.92,-6.12,0,61.707,-146.2424059,-434.3065505,50.32717075
6/12/2019,-86.29,66.27,72.73,12.167,96.14164022,1585.803598,229.9319728
9/12/2019,0,6.13,143.44,-43.545,86.44898776,724.7853826,14.6178459
10/12/2019,147.96,-556.06,0,-54.983,50.43396669,911.800752,165.8814708
11/12/2019,37.77,78.39,29.29,-66.641,37.26415094,-903.6699167,-150.5014811
12/12/2019,26.46,86.14,-21.53,77.851,-0.405200068,0,-52.9974026
13/12/2019,-181.15,-213.82,103.58,106.67,-37.80590717,628.443282,-30.42028193
16/12/2019,40.01,40.92,11.68,0,112.2974714,256.7041511,15.26963351
17/12/2019,-10,-86.7,-59.85,165.903,-192.8219326,471.3048715,51.1125072
18/12/2019,-137.88,64.47,-22.86,13.08,-16.96395579,724.5941229,246.1097653
19/12/2019,-30.75,-204.58,-97.36,84.915,118.7775571,-164.1874676,-71.62909622
20/12/2019,-32.93,-449.77,-88.96,-19.214,-44.400443,242.0730709,74.13124398
23/12/2019,113.75,102.36,-89.57,11.982,-60.27965478,436.8481061,-181.3685549
26/12/2019,0,346.34,-28.19,0,0,-183.029516,0
27/12/2019,-69.53,26.95,-52.04,-43.865,0,-75.86528871,0
30/12/2019,-89.84,-156.87,-0.23,-2.419,0,130.9540789,62.07822288
31/12/2019,-54.89,-76.24,0,-0.981,8.875038108,-160.1986632,-66.69917242
2/1/2020,0,-189.06,55.07,-9.687,28.56657609,-965.7504432,30.34439145
3/1/2020,116.31,-181.19,33.59,3.502,16.69093002,35.43173838,2.288209148
6/1/2020,-53.13,-474.06,34.84,-53.625,5.738929639,-2.919041705,0
7/1/2020,43.85,-78.32,140.74,-82.463,45.22528581,503.0641081,-52.20053075
8/1/2020,-38.97,9.05,-0.28,58.719,44.2267038,165.5044857,2.954682621
9/1/2020,553.09,13.54,-80.69,112.603,-28.00587489,402.8430987,-81.1453537
10/1/2020,91.57,-38.19,-96.68,30.654,56.68541757,846.2266962,-112.9607267
13/1/2020,395.62,-159.42,-52.45,82.409,-104.7943149,559.1611784,176.6418558
14/1/2020,329.27,59.97,-70.85,54.498,42.39868822,504.3605115,-98.58898618
15/1/2020,176.76,-124.9,49.67,-107.625,4.289544236,209.9829715,81.73381143
16/1/2020,-60.83,30.1,-16.4,108.252,37.87904004,-134.6372938,-448.5026316
17/1/2020,-38.07,-438.5,-34.8,134.643,-40.78400317,-706.0828372,-36.52437748
21/1/2020,212.84,-163.47,-6.93,76.263,-131.9096727,-504.117528,-453.6087606
22/1/2020,-5.86,130.17,-18.36,-4.466,284.517172,88.87723598,45.88263009
23/1/2020,62.18,35.86,219.72,47.963,-36.55335346,133.6359858,30.19526165
24/1/2020,296.09,113.32,34.19,-28.516,76.33537725,266.4260581,-216.841015
27/1/2020,-55.57,-24.2,112.46,119.928,-41.29504394,277.3914837,33.2036684
28/1/2020,-152.38,-171.56,-5.97,-109.613,-70.03814927,361.6504206,2.005834215
29/1/2020,-355.73,41.23,4.51,111.371,81.83300718,90.09298023,104.7910191
30/1/2020,-353.05,43.19,-40.73,-42.909,-36.68073689,-296.4386888,44.58032526
31/1/2020,-176.29,-15.33,127.58,71.836,151.0687274,-250.0437789,241.2261229
3/2/2020,-413.5,28.38,81.54,39.87,-7.51435603,0,-34.45276513
4/2/2020,-569.93,-546.03,-16.43,242.332,39.39623138,427.7166839,194.7149536
5/2/2020,-131.09,311.04,-8.7,204.732,-33.82415358,108.6675987,89.17301415
6/2/2020,273.15,817.17,-28.2,54.291,-85.77093084,74.4484703,170.0051573
7/2/2020,-7.27,516.02,-104.58,-98.694,-1.779589724,441.1796052,-262.1660391
10/2/2020,-43.01,301.38,0,128.703,224.4957237,-203.982308,212.4590751
11/2/2020,57.75,12.49,-9.38,147.414,34.96954266,261.2918268,-201.6335847
12/2/2020,8.77,-104.31,183.12,123.747,0,66.43144458,110.3268375
13/2/2020,-10.21,453.72,30.45,-95.732,-53.61732203,-346.8947756,41.51964664
14/2/2020,-8.03,185.07,-139.21,-76.374,-330.008715,-283.3104118,-64.65519439
18/2/2020,107.84,-454.75,-14.53,89.281,24.8688994,-742.1055463,-207.8348587
19/2/2020,110.86,0,12.71,-51.592,-18.24829223,220.1105401,49.75446768
20/2/2020,85.86,-156.13,23.08,-168.848,-206.7580491,632.9349171,-140.8211099
21/2/2020,12.3,0,-35.5,34.566,-11.68668105,1065.867883,193.6402732
24/2/2020,-387.31,-443.56,-63.78,17.446,-8.345637799,-190.1405866,72.00554645
25/2/2020,-533.71,-8.36,-101.81,-116.421,93.98496241,-120.2381701,627.0785409
26/2/2020,-255.4,-309.09,-1.84,-6.925,141.4613832,125.0952996,-168.3841517
27/2/2020,-207.54,-270.88,-353.04,-591.485,-99.51668883,-2242.804685,346.3217894
28/2/2020,-190.06,-313.8,-67.56,56.974,38.4890915,921.7713567,-185.0534896
2/3/2020,-602.29,-274.5,-88.13,-389.149,-73.06131873,-677.8507573,-90.45555384
3/3/2020,-371.49,-217.59,-62.64,-312.327,145.169869,-678.8539937,177.9250765
4/3/2020,-130.14,197.73,-204.1,80.31,194.5540778,-767.0456,207.6032199
5/3/2020,-76.62,41.9,2.46,75.047,44.83391754,989.5696866,-55.12291873
6/3/2020,57.33,5.83,-60.66,-169.105,6.267268684,356.8800223,-141.1899073
9/3/2020,-151.38,124.26,-12.92,-361.963,86.4264796,-360.283606,-9.643916914
10/3/2020,-466.81,0,-76.31,-147.069,33.1402398,-669.3801538,-245.5303684
11/3/2020,-525.51,-1077.11,-6.58,-235.438,-112.954477,-587.2229782,305.995935
12/3/2020,-264.36,-402.96,-430.88,-722.439,72.35406888,-711.573785,214.3648666
13/3/2020,-449.52,-874.57,-485.44,-224.721,-28.02543595,-230.3527362,-152.0502092
16/3/2020,-891.75,-1542.25,-284.85,-221.68,-170.9518244,0,-328.5243924
17/3/2020,-600.66,-1103.83,-189.82,-155.902,117.1650055,-885.2737489,-432.1505852
18/3/2020,-494.01,-440.78,-210.69,-123.525,-82.27926205,-678.1076771,53.40573035
19/3/2020,-397.22,-773.3,-189.39,-176.821,-34.18138282,-636.6254151,-125.0386146
20/3/2020,-610.2,-459.03,-202.59,-104.965,-465.0141773,386.0534258,-2.226358196
23/3/2020,-567.32,-206.75,-81.33,14.092,-31.86222398,-30.56138303,-236.5742358
24/3/2020,-448.43,-122.82,-117.42,-31.922,-30.80431808,-559.44253,-205.9392945
25/3/2020,0,0,-148.07,-51.971,-39.05551617,-269.1904227,-162.6940661
26/3/2020,0,-243.01,13.07,77.997,-36.25170999,-354.7987832,-27.41471735
27/3/2020,-257.56,-210.05,78.17,132.358,57.51368256,-462.1164737,124.853873
30/3/2020,-56.26,-238.98,-38.59,-146.435,-66.94985687,132.7210547,-174.2976776
31/3/2020,-233.97,-374.6,-69.78,-200.633,-217.2809298,-769.464733,8.040687818
1/4/2020,-8.35,0,-90.03,0.319,137.3424211,-306.6570952,-129.5087443
2/4/2020,308.25,0,-40.37,-141.666,636.1574502,6.595218467,-199.6297615
3/4/2020,45.54,-160.93,-53.2,-61.509,22.33616219,-117.611315,-365.8034388
6/4/2020,-74.66,0,0,6.033,21.62627192,-856.4491506,-18.38297872
7/4/2020,-223.11,-151.35,-81.79,34.504,-19.26290524,-176.6846943,149.7258297
8/4/2020,-223.54,-256.46,-154.91,-47.125,-18.73600097,-366.932029,-199.8515041
9/4/2020,27.32,-183.05,4.46,76.476,-209.8860963,0,29.84375
10/4/2020,0,0,-0.53,0,0,0,21.35355332
13/4/2020,0,-62.69,4.74,0,0,-465.7993948,0
14/4/2020,76.86,0,-14.59,111.328,0,175.5826033,-297.7272175
15/4/2020,-7,44.23,-45.31,12.33,-114.7546069,-199.01431,-112.4531205
16/4/2020,157.04,-162.83,-48.11,22.8,-397.2674562,-148.2548218,-202.7173394
17/4/2020,23.12,-56.92,-24.43,-37.497,116.9370978,-274.1778252,-272.8668367
20/4/2020,99.73,201.2,-41.47,-70.71,32.18157182,-142.2802268,-90.69884726
21/4/2020,-45.15,54.05,-6.24,40.94,-199.048642,-303.6439736,-45.36877395
22/4/2020,-66.64,-9.26,216.17,-271.597,78.28458857,86.93450716,-112.1632556
23/4/2020,6.45,115.93,69.46,-159.221,-31.16335142,-520.1960358,73.56444571
24/4/2020,13.44,-109.13,-2.55,-218.864,-30.52021015,-298.1919511,-97.28974641
27/4/2020,8.39,71.84,-82.26,0,358.7125484,-286.6223986,-1083.028696
28/4/2020,-12.98,-82.37,-55.48,102.691,-334.8564166,-337.0869758,17.63222983
29/4/2020,-106.74,-532.78,-102.33,-6.354,-86.46858615,-335.6411293,-34.48589409
30/4/2020,272.05,-303.73,-3.07,6.167,105.4265491,-114.9149514,-104.8818101
1/5/2020,0,0,0,0,0,0,0
4/5/2020,0,-38.87,0,21.106,51.41729126,-53.26043605,230.7563186
5/5/2020,62.22,-7.7,11.02,15.421,-84.67916589,-59.92915191,-175.1266488
6/5/2020,-205.97,-24.98,0,-45.528,164.9941513,216.4773823,9.39917422
7/5/2020,0,0,-36.95,-118.351,-209.2628066,-503.5576539,-42.94617159
8/5/2020,0,-323.66,62.82,-36.712,-31.79235617,-63.97760572,-74.33198381
11/5/2020,-52.31,-432.95,41.79,-46.144,20.71499136,212.0775818,202.0580425
12/5/2020,-150.15,-565.25,55.52,63.014,33.09765661,-21.17157593,-10.02281152
13/5/2020,68.71,-50.67,187.33,-119.929,16.63049127,-38.94332134,274.8685146
14/5/2020,198.11,-746.51,-48.43,-21.786,77.73032337,-266.7476643,-197.4472019
15/5/2020,134.49,127.79,-50.12,-65.574,-9.424467014,-261.5344803,147.292017
18/5/2020,-81.16,-201.66,-82.83,-141.86,28.56436256,-115.4205568,153.2373412
19/5/2020,123.22,-116.79,-53.56,21.298,306.49594,-150.0988105,196.7975802
20/5/2020,1500,31.12,-32.85,-80.811,98.32307499,-74.83339225,-387.1622276
21/5/2020,0,21.36,-7.26,117.272,-173.222652,-95.34222611,-35.41656558
22/5/2020,0,-40.72,-24.77,118.245,101.0031778,-358.1671975,-223.3288253
26/5/2020,0,14.71,-41.17,31.619,271.6684553,-165.6891099,-58.31746581
27/5/2020,-7.42,-324.41,-49.92,5.386,-115.7061291,-77.0560212,-63.65533691
28/5/2020,126.86,-51.65,-50.27,27.645,55.69291239,1617.690776,-79.11268061
29/5/2020,19.06,19.29,-156.86,44.471,347.8330504,-1426.22012,474.7910064
1/6/2020,0,22.94,22.15,-6.494,0,187.9675358,-471.765301
2/6/2020,0,14.62,186.78,88.053,-214.8792395,-43.42317861,82.97633905
3/6/2020,91.41,-128.08,0,66.057,119.7251889,-27.83839033,230.2550124
4/6/2020,364.31,-86.48,238.94,57.649,-31.79979611,-751.2958096,-191.8023152
5/6/2020,185.01,-48.69,19.76,73.971,-12.47292063,380.7745242,-153.3195918
8/6/2020,-37.73,-4.6,-46.33,-28.917,-25.73626085,-1053.096687,-14.52177244
9/6/2020,85.65,-66.23,158.87,109.068,-153.5420099,304.1379184,7.97847927
10/6/2020,-213.7,-10.06,97.62,63.965,198.7081815,247.9709594,-71.7689678
11/6/2020,-167.58,15.67,62.97,68.195,-226.5834368,-775.7852064,0
12/6/2020,-105.36,7.77,-9.35,55.323,20.61755252,429.5916992,-367.85859
15/6/2020,-1.41,-21.74,70.71,-61.188,-26.99699307,-296.281952,18.89515509
16/6/2020,-68.45,-67.62,-20.13,0,-30.11812308,565.2516709,138.0584541
17/6/2020,-17.57,-62.43,369.18,140.889,198.1550297,282.1022117,94.5628085
18/6/2020,48.39,-89.67,-90.72,-46.167,-26.1061087,-748.195874,-169.4002417
19/6/2020,17.57,62.35,-68.8,-99.267,23.75488834,247.205408,-77.692731
22/6/2020,-9.84,24.08,54.64,-123.034,67.49043264,23.5424764,-124.8593584
23/6/2020,4.94,60.06,0.67,9.813,187.4069278,-521.098561,237.5289183
24/6/2020,35.96,14.84,-14,-29.111,-17.30369423,-3.553379659,-32.84678906
25/6/2020,159.92,-16.4,56.75,52.458,158.4917617,409.4016302,19.05445569
26/6/2020,151,26.95,20.9,19.595,-177.5237614,-66.24154086,-118.4699152
29/6/2020,43.19,129.12,-109.68,-95.751,-305.487228,-489.0647276,-294.6672721
30/6/2020,-236.72,-3.09,12.6,136.038,-705.2708314,40.10020702,152.6939601
1/7/2020,-86.69,47.97,73.35,-127.875,528.1436362,-103.6632377,-37.85863361
2/7/2020,115.33,-16.28,51.94,114.205,-588.423409,-142.103343,50.00503728
6/7/2020,-86.22,103.93,0,-113.858,-104.0970974,-82.93186972,156.1868335
7/7/2020,-22.97,-3.56,-33.41,48.259,548.4620034,-485.5970319,-21.67770531
8/7/2020,9.02,34.2,245.27,-151.768,236.2991824,229.6583584,26.90194688
9/7/2020,70.52,-202.55,91.08,118.209,418.1220268,92.52423622,-46.10840423
10/7/2020,38.73,62.36,43.03,36.873,-130.2413418,-148.6778498,331.0387573
13/7/2020,106.47,65.6,-68.79,31.578,-7.206632653,56.01564045,-271.1237912
14/7/2020,16.45,112.82,-129.69,196.499,-23.2274623,-319.3816408,-136.4949557
15/7/2020,69.27,-77.22,44.36,-33.498,35.27627162,17.78291407,-77.50446087
16/7/2020,-40.82,-81.51,112.5,10.41,-463.4256278,-454.3692781,6.964049964
17/7/2020,117.55,8.72,-15.43,-31.3,51.99637611,33.57207797,-230.6665305
20/7/2020,48.41,49.09,-62.53,-99.388,-84.33500097,52.5962449,-163.5462159
21/7/2020,-2.04,-242.18,-34.07,116.893,87.20719533,-166.9703169,3.054486846
22/7/2020,-28.77,-29.82,118.23,56.218,-17.27115717,195.4604184,21.34690353
23/7/2020,29.49,34.42,27.11,-0.807,-95.13452014,-125.4529629,30.24111909
24/7/2020,191.16,-27.7,-6.87,10.417,115.4001617,-121.887734,-18.38867575
27/7/2020,-19.9,1.98,0,-1.234,38.53989813,51.54427562,83.53674857
28/7/2020,8.92,-33.01,0,139.106,15.66191859,165.6121221,336.7638468
29/7/2020,47.12,-24.44,39.43,-147.089,317.2548082,27.2143517,245.3496775
30/7/2020,206.61,-94.1,33.8,-199.56,312.4312809,-373.3250998,-80.33522254
31/7/2020,0,82.87,74.88,73.091,-36.59956176,471.1691693,-118.2126184
3/8/2020,0,-27.74,91.21,-81.716,33.00341297,-241.730561,20.69737684
4/8/2020,-117.96,16.3,-22.02,80.902,-7.707260512,-48.34561824,-105.7242583
5/8/2020,52.34,-43.23,-7.36,-58.878,202.7743357,351.1853679,-7.027230856
6/8/2020,-58.25,-61.04,-84.69,26.442,-394.8091184,460.4243958,-49.37889869
7/8/2020,186.68,119.16,-8.56,-47.463,-51.43051771,312.22765,-4.853408878
10/8/2020,-69.76,-39.64,-26.61,0,1.055966209,-126.3911041,-158.2057301
11/8/2020,-112.15,86.26,-34.24,66.311,13.13997821,5.133859814,18.66226259
12/8/2020,-77.68,-92.22,0,-20.662,-44.87288859,-182.0190742,-186.9574525
13/8/2020,-22.24,78.93,-4.03,-8.857,-37.60350373,-538.18254,167.6693345
14/8/2020,-71,-83.22,19.53,38.274,-358.6878524,217.3329512,298.3759763
17/8/2020,0,-38.84,166.17,31.092,-80.35228509,174.0191993,71.78525157
18/8/2020,0,-22.5,-77.74,87.658,-272.1923853,331.1064097,202.5594897
19/8/2020,-153.85,96.26,39.03,-1.522,329.9613008,-63.68447239,-228.9134587
20/8/2020,0,-148.47,-69.32,-105.216,0,274.5074946,192.5682439
21/8/2020,0,129.31,-121.57,-75.083,0,99.06757255,-388.4411906
24/8/2020,0,17.42,-167.39,35.565,0,-246.6986385,298.8035197
25/8/2020,91.81,-139.79,-89.16,-42.684,-40.03889876,-172.2682365,-186.316214
26/8/2020,-27.37,56.04,547.09,-33.659,100.7316262,76.3191728,181.2808278
27/8/2020,150.83,-177.71,32.07,-8.203,-481.4962329,-60.76941483,8.151066795
28/8/2020,-87.34,-256.91,-95,19.336,10.00537201,217.0776314,-166.0895053
31/8/2020,171.83,-30.74,-20.65,-14.066,-11.3502804,-238.6837669,-276.2207204
1/9/2020,14.93,-19.89,99.63,-13.21,-32.37241656,-166.2787441,-64.13117246
2/9/2020,51.15,-58.11,45.91,72.604,2.18477937,223.3461498,-21.42396734
3/9/2020,156.62,85.44,14.7,114.683,198.8895499,316.6436512,125.1736111
4/9/2020,-65.08,152.3,0,45.462,22.53169546,369.0661767,-62.71181939
8/9/2020,-51.21,22.35,40.78,60.47,-40.96361719,-122.9148779,-104.4251065
9/9/2020,70.87,65.21,87.07,33.085,175.3654826,-50.97073746,-177.7754158
10/9/2020,55.94,2.31,13.12,-36.852,-351.11023,-24.01671377,40.38624788
11/9/2020,-296.45,-56.25,-20.29,-91.111,34.11577482,80.607257,-49.02942351
14/9/2020,-72.41,31.2,-70.9,-13.941,-10.72234763,62.11974754,36.12371244
15/9/2020,-244.87,119.46,68.36,101.026,109.7169343,44.29993327,108.0245928
16/9/2020,-124.32,28.86,96.52,-2.959,166.2993059,0,-48.47526962
17/9/2020,47.22,-36.33,79.7,44.975,-10.32385336,51.55997681,43.03157671
18/9/2020,-139.59,46.46,38.28,3.012,37.21098266,194.2050794,112.5471147
21/9/2020,91.06,128.6,7.61,-87.244,6.17524701,-346.6935276,25.34244781
22/9/2020,205.89,-35.84,60.56,-217.56,-15.06305841,212.890499,109.3187627
23/9/2020,71.87,25.56,39.42,-54.97,231.7485641,121.796589,-93.65124445
24/9/2020,49.47,-3.4,138.39,0,-27.93224262,-444.0973602,-35.60594415
25/9/2020,11.35,70.96,13.16,-43.028,32.00102403,-189.915071,11.45481527
28/9/2020,-141.61,40.91,-9.22,-49.952,-193.925308,-17.26268272,-112.2224201
29/9/2020,-178.07,-14.74,-51.52,-10.227,75.54569711,61.76055429,-33.91926577
30/9/2020,-52.49,-159.18,80.83,-31.107,-86.49816236,-601.1865464,-101.8160182
1/10/2020,108.43,-242.81,28.14,-57.705,97.425989,-464.6879324,-164.6440554
2/10/2020,-44.35,0,29.32,-30.379,-16.14590143,-87.85037217,389.1903845
5/10/2020,117.01,-54.28,21.49,50.123,196.6532667,333.4548446,0.597687892
